symbol,open_time,close_time,direction,confidence,entry,sl,tp,sl_pips,tp_pips,outcome,pnl_pips
NZDUSDm,2026-03-04 04:00:00,2026-03-13 16:00:00,BUY,0.5614,0.59045,0.57886,0.60784,115.9,173.9,SL,-115.9
NZDUSDm,2026-03-25 00:00:00,2026-05-06 00:00:00,SELL,0.5626,0.58206,0.59343,0.565,113.7,170.6,SL,-113.7
NZDUSDm,2026-03-25 04:00:00,2026-04-17 12:00:00,SELL,0.6964,0.58131,0.59243,0.56463,111.2,166.8,SL,-111.2
NZDUSDm,2026-03-25 08:00:00,2026-05-06 00:00:00,SELL,0.6045,0.58209,0.59304,0.56566,109.5,164.3,SL,-109.5
NZDUSDm,2026-03-25 12:00:00,2026-04-16 00:00:00,SELL,0.6348,0.58115,0.59208,0.56476,109.3,163.9,SL,-109.3
NZDUSDm,2026-03-25 16:00:00,2026-04-14 08:00:00,SELL,0.5808,0.58057,0.5901,0.56628,95.3,142.9,SL,-95.3
NZDUSDm,2026-03-25 20:00:00,2026-04-03 16:00:00,SELL,0.5996,0.58036,0.58827,0.56849,79.1,118.7,TP,118.7
NZDUSDm,2026-03-26 00:00:00,2026-04-03 04:00:00,SELL,0.7201,0.5804,0.58755,0.56968,71.5,107.2,TP,107.2
NZDUSDm,2026-03-26 04:00:00,2026-04-08 12:00:00,SELL,0.604,0.57816,0.58544,0.56724,72.8,109.2,SL,-72.8
NZDUSDm,2026-04-09 16:00:00,2026-05-06 04:00:00,SELL,0.6268,0.58581,0.59457,0.57267,87.6,131.4,SL,-87.6
NZDUSDm,2026-06-22 20:00:00,2026-06-24 04:00:00,SELL,0.5757,0.57087,0.57487,0.56488,40.0,59.9,TP,59.9
NZDUSDm,2026-06-23 00:00:00,2026-06-24 08:00:00,SELL,0.5949,0.57007,0.57425,0.5638,41.8,62.7,TP,62.7
NZDUSDm,2026-06-23 04:00:00,2026-06-26 16:00:00,SELL,0.5653,0.56823,0.57226,0.56218,40.4,60.5,OPEN,-32.8
NZDUSDm,2026-06-23 08:00:00,2026-06-26 16:00:00,SELL,0.6015,0.56717,0.57122,0.5611,40.5,60.7,OPEN,-22.2
NZDUSDm,2026-06-23 12:00:00,2026-06-26 16:00:00,SELL,0.6444,0.56687,0.57096,0.56074,40.9,61.3,OPEN,-19.2
NZDUSDm,2026-06-23 20:00:00,2026-06-26 16:00:00,SELL,0.6313,0.56616,0.57005,0.56032,38.9,58.4,OPEN,-12.1
NZDUSDm,2026-06-24 00:00:00,2026-06-26 16:00:00,SELL,0.658,0.56518,0.56935,0.55892,41.7,62.6,OPEN,-2.3
USDCHFm,2024-07-11 04:00:00,2024-07-11 12:00:00,SELL,0.6312,0.89883,0.9021,0.89392,32.7,49.1,TP,49.1
USDCHFm,2024-08-02 00:00:00,2024-08-02 12:00:00,SELL,0.5779,0.8722,0.87956,0.86117,73.6,110.3,TP,110.3
USDCHFm,2024-08-02 04:00:00,2024-08-02 12:00:00,SELL,0.5886,0.87164,0.879,0.8606,73.6,110.4,TP,110.4
USDCHFm,2024-08-02 12:00:00,2024-08-05 04:00:00,SELL,0.5992,0.8603,0.87013,0.84555,98.3,147.5,TP,147.5
USDCHFm,2024-08-07 12:00:00,2024-08-27 12:00:00,SELL,0.7743,0.86506,0.8794,0.84356,143.4,215.0,TP,215.0
USDCHFm,2024-08-07 16:00:00,2024-09-06 12:00:00,SELL,0.7002,0.86142,0.87578,0.83989,143.6,215.3,TP,215.3
USDCHFm,2024-08-09 00:00:00,2024-08-25 20:00:00,SELL,0.6015,0.86604,0.87887,0.8468,128.3,192.4,TP,192.4
USDCHFm,2024-08-16 00:00:00,2024-08-20 00:00:00,SELL,0.597,0.87129,0.87806,0.86114,67.7,101.5,TP,101.5
USDCHFm,2024-08-20 20:00:00,2024-08-27 16:00:00,SELL,0.6101,0.85345,0.86108,0.84201,76.3,114.4,TP,114.4
USDCHFm,2024-08-21 00:00:00,2024-08-27 12:00:00,SELL,0.6152,0.85401,0.86193,0.84213,79.2,118.8,TP,118.8
USDCHFm,2024-09-23 00:00:00,2024-10-04 12:00:00,SELL,0.5551,0.85069,0.85856,0.83888,78.7,118.1,SL,-78.7
USDCHFm,2024-11-08 04:00:00,2024-11-14 08:00:00,BUY,0.5579,0.87305,0.86195,0.8897,111.0,166.5,TP,166.5
USDCHFm,2024-11-11 04:00:00,2024-11-14 08:00:00,BUY,0.5994,0.87822,0.87038,0.88998,78.4,117.6,TP,117.6
USDCHFm,2025-03-06 00:00:00,2025-03-07 08:00:00,SELL,0.5522,0.8922,0.90112,0.87882,89.2,133.8,TP,133.8
USDCHFm,2025-03-06 04:00:00,2025-04-03 04:00:00,SELL,0.605,0.88889,0.89849,0.87448,96.0,144.1,TP,144.1
USDCHFm,2025-03-06 08:00:00,2025-04-03 04:00:00,SELL,0.5643,0.88509,0.89514,0.87001,100.5,150.8,TP,150.8
USDCHFm,2025-03-06 12:00:00,2025-04-03 04:00:00,SELL,0.5517,0.88581,0.89628,0.8701,104.7,157.0,TP,157.0
USDCHFm,2025-03-06 20:00:00,2025-04-03 04:00:00,SELL,0.6066,0.88321,0.89276,0.86889,95.5,143.2,TP,143.2
USDCHFm,2025-03-07 00:00:00,2025-04-03 08:00:00,SELL,0.5993,0.88202,0.89147,0.86785,94.5,141.7,TP,141.7
USDCHFm,2025-03-07 04:00:00,2025-04-03 08:00:00,SELL,0.5926,0.88025,0.8899,0.86578,96.5,144.7,TP,144.7
USDCHFm,2025-04-03 12:00:00,2025-04-09 00:00:00,SELL,0.5595,0.85883,0.8697,0.84252,108.7,163.1,TP,163.1
USDCHFm,2025-04-04 20:00:00,2025-04-10 12:00:00,SELL,0.7035,0.86054,0.87816,0.83411,176.2,264.3,TP,264.3
USDCHFm,2025-04-07 16:00:00,2025-04-10 12:00:00,SELL,0.7115,0.85772,0.87925,0.82543,215.3,322.9,TP,322.9
USDCHFm,2025-04-07 20:00:00,2025-04-10 12:00:00,SELL,0.7907,0.85956,0.88101,0.82738,214.5,321.7,TP,321.7
USDCHFm,2025-04-08 00:00:00,2025-04-10 16:00:00,SELL,0.7862,0.85665,0.8784,0.82403,217.5,326.2,TP,326.2
USDCHFm,2025-04-08 04:00:00,2025-04-10 12:00:00,SELL,0.7289,0.85979,0.88134,0.82746,215.5,323.3,TP,323.3
USDCHFm,2025-04-08 08:00:00,2025-04-10 20:00:00,SELL,0.7132,0.85433,0.87631,0.82136,219.8,329.7,TP,329.7
USDCHFm,2025-04-08 12:00:00,2025-04-10 16:00:00,SELL,0.7851,0.85595,0.87731,0.82392,213.6,320.3,TP,320.3
USDCHFm,2025-04-08 16:00:00,2025-04-11 00:00:00,SELL,0.7718,0.84784,0.86985,0.81482,220.1,330.2,TP,330.2
USDCHFm,2025-04-08 20:00:00,2025-04-11 08:00:00,SELL,0.5762,0.84585,0.86706,0.81404,212.1,318.1,TP,318.1
USDCHFm,2025-04-09 20:00:00,2025-04-10 12:00:00,SELL,0.7504,0.85536,0.87552,0.82512,201.6,302.4,TP,302.4
USDCHFm,2025-04-10 00:00:00,2025-04-10 20:00:00,SELL,0.7225,0.85187,0.87186,0.82189,199.9,299.8,TP,299.8
USDCHFm,2025-04-10 04:00:00,2025-04-11 00:00:00,SELL,0.8115,0.84976,0.87088,0.81807,211.2,316.9,TP,316.9
USDCHFm,2025-04-10 08:00:00,2025-04-21 04:00:00,SELL,0.7027,0.83961,0.86234,0.80551,227.3,341.0,TP,341.0
USDCHFm,2025-04-10 12:00:00,2025-07-01 04:00:00,SELL,0.6953,0.82809,0.85281,0.791,247.2,370.9,TP,370.9
USDCHFm,2025-04-10 16:00:00,2025-09-16 16:00:00,SELL,0.7234,0.82436,0.8492,0.78709,248.4,372.7,TP,372.7
USDCHFm,2025-04-10 20:00:00,2025-05-12 04:00:00,SELL,0.6197,0.8207,0.84527,0.78384,245.7,368.6,SL,-245.7
USDCHFm,2025-04-11 00:00:00,2025-05-12 04:00:00,SELL,0.6236,0.81703,0.84066,0.78159,236.3,354.4,SL,-236.3
USDCHFm,2025-04-11 04:00:00,2025-05-12 04:00:00,SELL,0.6876,0.81584,0.84066,0.77861,248.2,372.3,SL,-248.2
USDCHFm,2025-04-14 00:00:00,2025-05-12 04:00:00,SELL,0.5952,0.81695,0.83852,0.7846,215.7,323.6,SL,-215.7
USDCHFm,2025-04-14 12:00:00,2025-05-12 04:00:00,SELL,0.636,0.8138,0.83614,0.78029,223.4,335.1,SL,-223.4
USDCHFm,2025-04-15 16:00:00,2025-05-12 04:00:00,SELL,0.6375,0.82276,0.83751,0.80064,147.5,221.2,SL,-147.5
USDCHFm,2025-04-15 20:00:00,2025-05-12 00:00:00,SELL,0.7606,0.8204,0.83494,0.79859,145.4,218.1,SL,-145.4
USDCHFm,2025-04-16 00:00:00,2025-04-23 20:00:00,SELL,0.7797,0.81525,0.83062,0.79219,153.7,230.6,SL,-153.7
USDCHFm,2025-04-17 20:00:00,2025-04-23 20:00:00,SELL,0.594,0.81869,0.83086,0.80044,121.7,182.5,SL,-121.7
USDCHFm,2025-04-18 00:00:00,2025-04-23 16:00:00,SELL,0.6618,0.8176,0.82957,0.79965,119.7,179.5,SL,-119.7
USDCHFm,2025-04-18 04:00:00,2025-04-23 16:00:00,SELL,0.6325,0.81772,0.8293,0.80036,115.8,173.6,SL,-115.8
USDCHFm,2025-04-18 08:00:00,2025-04-22 20:00:00,SELL,0.6316,0.81755,0.82824,0.80151,106.9,160.4,SL,-106.9
USDCHFm,2025-04-18 12:00:00,2025-04-22 20:00:00,SELL,0.602,0.81669,0.82675,0.8016,100.6,150.9,SL,-100.6
USDCHFm,2025-04-18 16:00:00,2025-04-22 20:00:00,SELL,0.5953,0.81608,0.82501,0.80268,89.3,134.0,SL,-89.3
USDCHFm,2025-04-20 20:00:00,2025-04-22 20:00:00,SELL,0.69,0.81231,0.8207,0.79972,83.9,125.9,SL,-83.9
USDCHFm,2025-05-12 08:00:00,2025-05-21 00:00:00,SELL,0.719,0.84197,0.85387,0.82411,119.0,178.6,TP,178.6
USDCHFm,2025-05-12 20:00:00,2025-05-20 20:00:00,SELL,0.6599,0.84468,0.85568,0.82818,110.0,165.0,TP,165.0
USDCHFm,2025-05-13 00:00:00,2025-05-20 20:00:00,SELL,0.5862,0.84262,0.85376,0.82591,111.4,167.1,TP,167.1
USDCHFm,2025-05-13 04:00:00,2025-05-21 00:00:00,SELL,0.5992,0.84045,0.85162,0.8237,111.7,167.5,TP,167.5
USDCHFm,2025-06-01 20:00:00,2025-06-12 20:00:00,SELL,0.5709,0.82209,0.83147,0.80802,93.8,140.7,TP,140.7
USDCHFm,2025-11-18 04:00:00,2025-11-19 12:00:00,BUY,0.5639,0.79518,0.78916,0.80421,60.2,90.3,TP,90.3
USDCHFm,2025-11-18 08:00:00,2025-11-20 00:00:00,BUY,0.5513,0.79703,0.79061,0.80666,64.2,96.3,TP,96.3
USDCHFm,2026-02-03 00:00:00,2026-02-10 12:00:00,SELL,0.6701,0.77817,0.78755,0.7641,93.8,140.7,TP,140.7
USDCHFm,2026-02-03 04:00:00,2026-02-10 12:00:00,SELL,0.5776,0.77716,0.78558,0.76452,84.2,126.4,TP,126.4
USDCHFm,2026-02-06 00:00:00,2026-02-09 12:00:00,SELL,0.7077,0.77713,0.7822,0.76953,50.7,76.0,TP,76.0
USDCHFm,2026-02-06 04:00:00,2026-02-09 12:00:00,SELL,0.579,0.77728,0.78244,0.76953,51.6,77.5,TP,77.5
USDCHFm,2026-02-06 08:00:00,2026-02-09 12:00:00,SELL,0.661,0.77795,0.78311,0.77022,51.6,77.3,TP,77.3
USDCHFm,2026-02-06 12:00:00,2026-02-09 12:00:00,SELL,0.6661,0.77502,0.78051,0.76678,54.9,82.4,TP,82.4
USDCHFm,2026-02-22 20:00:00,2026-03-02 12:00:00,SELL,0.6276,0.77162,0.7773,0.7631,56.8,85.2,SL,-56.8
USDCHFm,2026-03-26 00:00:00,2026-03-31 12:00:00,BUY,0.6385,0.79185,0.78497,0.80217,68.8,103.2,TP,103.2
USDCHFm,2026-03-26 04:00:00,2026-03-31 12:00:00,BUY,0.6462,0.7925,0.78544,0.80308,70.6,105.8,TP,105.8
USDCHFm,2026-03-26 16:00:00,2026-04-08 04:00:00,BUY,0.6292,0.79581,0.78889,0.80619,69.2,103.8,SL,-69.2
USDCHFm,2026-04-01 08:00:00,2026-04-13 16:00:00,BUY,0.5514,0.79187,0.7843,0.80322,75.7,113.5,SL,-75.7
USDCHFm,2026-04-01 12:00:00,2026-04-13 16:00:00,BUY,0.6048,0.79334,0.7854,0.80525,79.4,119.1,SL,-79.4
USDCHFm,2026-04-01 16:00:00,2026-04-10 12:00:00,BUY,0.5568,0.79481,0.7866,0.80712,82.1,123.1,SL,-82.1
USDCHFm,2026-05-18 00:00:00,2026-05-29 12:00:00,SELL,0.6944,0.7866,0.7908,0.7803,42.0,63.0,TP,63.0
EURGBPm,2024-06-13 04:00:00,2024-07-01 00:00:00,SELL,0.5626,0.8454,0.84938,0.83942,39.8,59.8,SL,-39.8
EURGBPm,2024-10-03 12:00:00,2024-10-18 04:00:00,SELL,0.7061,0.83984,0.84574,0.83098,59.0,88.6,TP,88.6
EURGBPm,2024-10-03 16:00:00,2024-10-18 04:00:00,SELL,0.6698,0.84029,0.84607,0.83161,57.8,86.8,TP,86.8
EURGBPm,2024-10-03 20:00:00,2024-10-17 12:00:00,SELL,0.7614,0.84031,0.84555,0.83245,52.4,78.6,TP,78.6
EURGBPm,2024-10-04 00:00:00,2024-10-17 12:00:00,SELL,0.7178,0.83974,0.84485,0.83207,51.1,76.7,TP,76.7
EURGBPm,2024-10-04 04:00:00,2024-10-18 04:00:00,SELL,0.778,0.83784,0.8434,0.8295,55.6,83.4,TP,83.4
EURGBPm,2024-10-04 08:00:00,2024-10-31 12:00:00,SELL,0.5996,0.83749,0.84325,0.82884,57.6,86.5,SL,-57.6
EURGBPm,2024-10-25 04:00:00,2024-10-31 12:00:00,SELL,0.5559,0.83435,0.83863,0.82792,42.8,64.3,SL,-42.8
EURGBPm,2024-11-08 04:00:00,2024-11-19 12:00:00,SELL,0.5543,0.83123,0.83729,0.82215,60.6,90.8,SL,-60.6
EURGBPm,2024-12-10 00:00:00,2024-12-11 12:00:00,SELL,0.5724,0.82791,0.83096,0.82334,30.4,45.7,TP,45.7
EURGBPm,2024-12-10 08:00:00,2024-12-13 08:00:00,SELL,0.5537,0.82518,0.82865,0.81997,34.7,52.1,SL,-34.7
EURGBPm,2024-12-13 20:00:00,2024-12-17 16:00:00,SELL,0.7838,0.83198,0.83624,0.82558,42.6,64.0,TP,64.0
EURGBPm,2024-12-15 20:00:00,2024-12-17 16:00:00,SELL,0.8591,0.83194,0.83652,0.82508,45.7,68.6,TP,68.6
EURGBPm,2024-12-16 00:00:00,2024-12-17 16:00:00,SELL,0.8799,0.83192,0.83653,0.825,46.1,69.2,TP,69.2
EURGBPm,2024-12-16 04:00:00,2024-12-18 16:00:00,SELL,0.8509,0.83133,0.83606,0.82423,47.3,71.0,TP,71.0
EURGBPm,2024-12-16 08:00:00,2025-01-08 12:00:00,SELL,0.8084,0.82919,0.83439,0.82139,52.0,78.0,SL,-52.0
EURGBPm,2024-12-16 12:00:00,2025-01-08 08:00:00,SELL,0.6195,0.8277,0.83318,0.81948,54.8,82.2,SL,-54.8
EURGBPm,2024-12-16 20:00:00,2025-01-08 08:00:00,SELL,0.5607,0.82854,0.8332,0.82155,46.6,69.9,SL,-46.6
EURGBPm,2024-12-17 00:00:00,2025-01-08 08:00:00,SELL,0.5522,0.82864,0.83332,0.82163,46.8,70.1,SL,-46.8
EURGBPm,2024-12-17 04:00:00,2024-12-26 12:00:00,SELL,0.5746,0.82646,0.83151,0.81889,50.5,75.7,SL,-50.5
EURGBPm,2024-12-18 00:00:00,2024-12-26 12:00:00,SELL,0.6141,0.82669,0.83156,0.81938,48.7,73.1,SL,-48.7
EURGBPm,2024-12-18 04:00:00,2024-12-26 12:00:00,SELL,0.6452,0.82687,0.83166,0.81968,47.9,71.9,SL,-47.9
EURGBPm,2024-12-27 00:00:00,2024-12-31 16:00:00,SELL,0.6669,0.83105,0.8342,0.82633,31.5,47.2,TP,47.2
EURGBPm,2024-12-31 04:00:00,2025-01-08 08:00:00,SELL,0.5773,0.82864,0.8327,0.82255,40.6,60.9,SL,-40.6
EURGBPm,2025-01-14 00:00:00,2025-01-20 08:00:00,BUY,0.5635,0.83949,0.83473,0.84663,47.6,71.4,TP,71.4
EURGBPm,2025-01-14 08:00:00,2025-01-29 04:00:00,BUY,0.5594,0.84219,0.83674,0.85037,54.5,81.8,SL,-54.5
EURGBPm,2025-01-16 12:00:00,2025-01-31 08:00:00,BUY,0.6098,0.84205,0.83569,0.85158,63.6,95.3,SL,-63.6
EURGBPm,2025-01-17 00:00:00,2025-01-29 04:00:00,BUY,0.5618,0.84212,0.83706,0.84971,50.6,75.9,SL,-50.6
EURGBPm,2025-02-06 00:00:00,2025-02-06 12:00:00,BUY,0.5931,0.8318,0.828,0.83751,38.0,57.1,TP,57.1
EURGBPm,2025-03-06 20:00:00,2025-04-04 08:00:00,BUY,0.7435,0.83726,0.83027,0.84774,69.9,104.8,TP,104.8
EURGBPm,2025-03-07 00:00:00,2025-03-28 08:00:00,BUY,0.7137,0.83857,0.8317,0.84888,68.7,103.1,SL,-68.7
EURGBPm,2025-03-10 04:00:00,2025-03-25 20:00:00,BUY,0.751,0.83929,0.83358,0.84786,57.2,85.7,SL,-57.2
EURGBPm,2025-03-10 08:00:00,2025-03-25 20:00:00,BUY,0.7827,0.83975,0.83359,0.84899,61.6,92.4,SL,-61.6
EURGBPm,2025-03-10 12:00:00,2025-03-25 16:00:00,BUY,0.7479,0.83984,0.83373,0.849,61.1,91.6,SL,-61.1
EURGBPm,2025-03-10 16:00:00,2025-03-20 12:00:00,BUY,0.6362,0.84126,0.83548,0.84993,57.8,86.7,SL,-57.8
EURGBPm,2025-03-13 16:00:00,2025-03-25 20:00:00,BUY,0.5654,0.83818,0.83314,0.84574,50.4,75.6,SL,-50.4
EURGBPm,2025-04-03 00:00:00,2025-04-03 08:00:00,BUY,0.6565,0.83514,0.82972,0.84327,54.2,81.3,TP,81.3
EURGBPm,2025-04-03 12:00:00,2025-04-07 12:00:00,BUY,0.7039,0.84296,0.83468,0.85537,82.8,124.1,TP,124.1
EURGBPm,2025-04-03 16:00:00,2025-04-07 12:00:00,BUY,0.7588,0.84307,0.83479,0.85549,82.8,124.2,TP,124.2
EURGBPm,2025-04-03 20:00:00,2025-04-07 12:00:00,BUY,0.8753,0.84391,0.83568,0.85625,82.3,123.4,TP,123.4
EURGBPm,2025-04-04 00:00:00,2025-04-09 00:00:00,BUY,0.7222,0.84664,0.83788,0.85978,87.6,131.4,TP,131.4
EURGBPm,2025-04-04 04:00:00,2025-04-09 00:00:00,BUY,0.737,0.84604,0.83699,0.85962,90.5,135.8,TP,135.8
EURGBPm,2025-04-04 08:00:00,2025-04-09 12:00:00,BUY,0.5827,0.84952,0.83932,0.86481,102.0,152.9,TP,152.9
EURGBPm,2025-04-04 20:00:00,2025-04-11 00:00:00,BUY,0.5577,0.84984,0.83856,0.86676,112.8,169.2,TP,169.2
EURGBPm,2025-04-06 20:00:00,2025-04-11 00:00:00,BUY,0.6112,0.8509,0.83862,0.86931,122.8,184.1,TP,184.1
